2024-07-03 08:59:50,342 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started cpu monitoring
2024-07-03 08:59:50,343 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started disk monitoring
2024-07-03 08:59:50,343 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started gpu monitoring
2024-07-03 08:59:50,344 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started memory monitoring
2024-07-03 08:59:50,344 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started network monitoring
2024-07-03 08:59:50,382 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: pause
2024-07-03 08:59:50,382 INFO    HandlerThread:6000 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-07-03 08:59:50,382 INFO    HandlerThread:6000 [system_monitor.py:finish():203] Stopping system monitor
2024-07-03 08:59:50,382 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-03 08:59:50,383 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-03 08:59:50,383 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-03 08:59:50,384 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined cpu monitor
2024-07-03 08:59:50,384 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined disk monitor
2024-07-03 08:59:50,390 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined gpu monitor
2024-07-03 08:59:50,390 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined memory monitor
2024-07-03 08:59:50,390 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined network monitor
2024-07-03 08:59:50,391 DEBUG   SenderThread:6000 [sender.py:send():379] send: stats
2024-07-03 08:59:50,648 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:51,648 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:52,288 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: resume
2024-07-03 08:59:52,288 INFO    HandlerThread:6000 [handler.py:handle_request_resume():715] starting system metrics thread
2024-07-03 08:59:52,288 INFO    HandlerThread:6000 [system_monitor.py:start():194] Starting system monitor
2024-07-03 08:59:52,288 INFO    SystemMonitor:6000 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-03 08:59:52,289 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started cpu monitoring
2024-07-03 08:59:52,289 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started disk monitoring
2024-07-03 08:59:52,290 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started gpu monitoring
2024-07-03 08:59:52,290 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started memory monitoring
2024-07-03 08:59:52,292 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started network monitoring
2024-07-03 08:59:52,646 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: stop_status
2024-07-03 08:59:52,646 DEBUG   SenderThread:6000 [sender.py:send_request():406] send_request: stop_status
2024-07-03 08:59:52,648 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:53,648 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:54,648 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:54,981 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: status_report
2024-07-03 08:59:55,649 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:56,649 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:57,649 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:58,649 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:59,649 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
